loan_id,document_type,available
L-103023,income_verification,true
L-103023,promissory_note,true
L-103024,promissory_note,true
L-103024,insurance_certificate,true
L-103024,appraisal_report,true
L-103025,promissory_note,true
L-103025,insurance_certificate,true
L-103025,title_report,true
L-103026,deed_of_trust,false
L-103026,appraisal_report,false
L-103026,income_verification,true
L-103027,title_report,true
L-103028,title_report,true
L-103028,promissory_note,true
L-103029,deed_of_trust,true
L-103029,title_report,true
L-DUP-1002,insurance_certificate,true
L-DUP-1002,title_report,true
L-103031,income_verification,true
L-103032,promissory_note,true
L-103033,income_verification,true
L-103033,insurance_certificate,true
L-103033,promissory_note,true
L-103034,appraisal_report,true
L-103034,promissory_note,true
L-103035,insurance_certificate,false
L-103036,promissory_note,true
L-103037,insurance_certificate,true
L-103037,appraisal_report,false
L-103038,title_report,true
L-103038,insurance_certificate,false
L-103038,promissory_note,true
L-103039,income_verification,true
L-103039,title_report,true
L-103039,appraisal_report,false
L-DUP-1003,income_verification,true
L-103041,promissory_note,true
L-103041,deed_of_trust,true
L-103042,promissory_note,true
L-103042,title_report,true
L-103042,income_verification,false
L-103043,insurance_certificate,true
L-103043,deed_of_trust,true
L-103043,appraisal_report,true
L-103044,title_report,true
L-103044,income_verification,true
L-103044,deed_of_trust,false
L-103045,appraisal_report,true
L-103046,insurance_certificate,false
L-103046,title_report,true
L-103047,insurance_certificate,true
L-103047,deed_of_trust,true
L-103047,title_report,true
L-103048,deed_of_trust,true
L-103048,income_verification,true
L-103048,appraisal_report,true
L-103049,deed_of_trust,true
L-103049,title_report,true
L-DUP-1004,insurance_certificate,true
L-DUP-1004,appraisal_report,true
L-DUP-1004,title_report,true
L-103051,insurance_certificate,true
L-103052,insurance_certificate,true
L-103053,appraisal_report,true
L-103054,deed_of_trust,true
L-103054,appraisal_report,true
L-103054,promissory_note,false
L-103055,deed_of_trust,true
L-103055,promissory_note,true
L-103056,deed_of_trust,false
L-103057,appraisal_report,true
L-103058,deed_of_trust,true
L-103058,promissory_note,true
L-103058,insurance_certificate,true
L-103059,deed_of_trust,true
L-103059,appraisal_report,true
L-103059,promissory_note,false
L-DUP-1005,appraisal_report,true
L-103061,insurance_certificate,true
L-103062,promissory_note,false
L-103063,insurance_certificate,true
L-103064,promissory_note,true
L-103064,insurance_certificate,true
L-103064,appraisal_report,true
L-103065,title_report,true
L-103065,income_verification,false
L-103066,income_verification,false
L-103067,promissory_note,true
L-103068,income_verification,true
L-103068,promissory_note,false
L-103068,deed_of_trust,true
L-103069,promissory_note,true
L-103069,appraisal_report,true
L-DUP-1006,income_verification,true
L-DUP-1006,insurance_certificate,true
L-103071,title_report,true
L-103071,appraisal_report,true
L-103072,appraisal_report,true
L-103072,title_report,false
L-103072,income_verification,false
L-103073,appraisal_report,true
L-103073,deed_of_trust,true
L-103074,appraisal_report,true
L-103075,insurance_certificate,true
L-103075,deed_of_trust,true
L-103075,income_verification,true
L-103076,appraisal_report,true
L-103076,income_verification,true
L-103076,deed_of_trust,true
L-103077,appraisal_report,true
L-103077,insurance_certificate,true
L-103078,title_report,true
L-103078,income_verification,true
L-103079,promissory_note,true
L-103079,deed_of_trust,true
L-103079,title_report,true
L-DUP-1007,insurance_certificate,true
L-DUP-1007,appraisal_report,true
L-103081,insurance_certificate,true
L-103081,deed_of_trust,true
L-103082,appraisal_report,true
L-103082,promissory_note,false
L-103083,promissory_note,true
L-103083,appraisal_report,false
L-103083,income_verification,true
L-103084,title_report,false
L-103084,promissory_note,true
L-103085,income_verification,true
L-103085,title_report,true
L-103086,insurance_certificate,true
L-103086,appraisal_report,true
L-103086,income_verification,true
L-103087,title_report,true
L-103088,title_report,true
L-103089,title_report,true
L-103089,promissory_note,true
L-103089,income_verification,true
L-DUP-1008,deed_of_trust,true
L-DUP-1008,title_report,true
L-103091,appraisal_report,true
L-103091,income_verification,true
L-103092,income_verification,true
L-103093,title_report,true
L-103093,promissory_note,true
L-103093,appraisal_report,false
L-103094,insurance_certificate,true
L-103094,promissory_note,true
L-103095,title_report,true
L-103096,title_report,true
L-103096,income_verification,true
L-103097,promissory_note,true
L-103097,appraisal_report,true
L-103097,title_report,true
L-103098,income_verification,true
L-103098,appraisal_report,true
L-103098,promissory_note,true
L-103099,title_report,true
L-DUP-1009,insurance_certificate,true
L-103101,title_report,true
L-103101,deed_of_trust,true
L-103101,insurance_certificate,true
L-103102,title_report,true
L-103102,deed_of_trust,true
L-103102,insurance_certificate,true
L-103103,promissory_note,true
L-103103,title_report,true
L-103103,deed_of_trust,false
L-103104,income_verification,true
L-103104,insurance_certificate,true
L-103105,insurance_certificate,true
L-103105,title_report,true
L-103106,promissory_note,true
L-103106,income_verification,false
L-103106,deed_of_trust,true
L-103107,income_verification,true
L-103107,title_report,true
L-103107,promissory_note,true
L-103108,title_report,true
L-103109,title_report,false
L-DUP-1010,appraisal_report,true
L-DUP-1010,insurance_certificate,true
L-DUP-1010,deed_of_trust,true
L-103111,appraisal_report,true
L-103111,insurance_certificate,true
L-103112,deed_of_trust,true
L-103112,title_report,true
L-103113,insurance_certificate,true
L-103113,title_report,true
L-103113,promissory_note,false
L-103114,title_report,true
L-103115,promissory_note,true
L-103115,title_report,true
L-103116,appraisal_report,true
L-103117,insurance_certificate,true
L-103117,promissory_note,true
L-103118,appraisal_report,true
L-103119,income_verification,true
L-103119,deed_of_trust,true
L-103119,appraisal_report,true
L-DUP-1011,promissory_note,true
L-103121,promissory_note,true
L-103121,appraisal_report,true
L-103121,deed_of_trust,true
L-103122,title_report,true
L-103122,deed_of_trust,true
L-103123,insurance_certificate,true
L-103123,appraisal_report,false
L-103123,promissory_note,true
L-103124,deed_of_trust,true
L-103125,promissory_note,false
L-103125,appraisal_report,true
L-103126,deed_of_trust,true
L-103127,promissory_note,false
L-103127,insurance_certificate,true
L-103127,deed_of_trust,true
L-103128,income_verification,true
L-103129,appraisal_report,false
L-103129,insurance_certificate,true
L-DUP-1012,deed_of_trust,true
L-DUP-1012,insurance_certificate,false
L-103131,deed_of_trust,true
L-103131,promissory_note,false
L-103131,income_verification,true
L-103132,title_report,true
L-103132,income_verification,true
L-103132,promissory_note,false
L-103133,appraisal_report,true
L-103133,income_verification,true
L-103133,title_report,true
L-103134,income_verification,true
L-103135,title_report,true
L-103136,deed_of_trust,true
L-103136,title_report,true
L-103137,appraisal_report,true
L-103137,income_verification,true
L-103137,insurance_certificate,true
L-103138,appraisal_report,true
L-103139,promissory_note,true
L-DUP-1013,appraisal_report,true
L-DUP-1013,title_report,true
L-DUP-1013,promissory_note,true
L-103141,appraisal_report,true
L-103142,title_report,true
L-103142,promissory_note,true
L-103142,deed_of_trust,true
L-103143,promissory_note,true
L-103143,insurance_certificate,true
L-103144,insurance_certificate,true
L-103144,appraisal_report,true
L-103145,insurance_certificate,true
L-103145,income_verification,true
L-103146,promissory_note,true
L-103146,deed_of_trust,true
L-103146,income_verification,true
L-103147,title_report,true
L-103148,insurance_certificate,true
L-103148,appraisal_report,true
L-103149,deed_of_trust,true
L-DUP-1014,promissory_note,false
L-DUP-1014,insurance_certificate,true
L-DUP-1014,title_report,false
L-103151,deed_of_trust,true
L-103152,insurance_certificate,true
L-103152,promissory_note,true
L-103153,deed_of_trust,false
L-103153,insurance_certificate,false
L-103153,promissory_note,true
L-103154,appraisal_report,true
L-103154,income_verification,true
L-103154,title_report,true
L-103155,appraisal_report,false
L-103155,promissory_note,true
L-103155,income_verification,false
L-103156,insurance_certificate,true
L-103156,appraisal_report,true
L-103157,deed_of_trust,true
L-103157,appraisal_report,true
L-103157,title_report,true
L-103158,deed_of_trust,true
L-103158,title_report,true
L-103159,insurance_certificate,true
L-103159,deed_of_trust,true
L-103159,income_verification,true
L-DUP-1015,insurance_certificate,true
L-DUP-1015,promissory_note,false
L-DUP-1015,deed_of_trust,true
L-103161,income_verification,true
L-103161,promissory_note,true
L-103162,income_verification,true
L-103162,appraisal_report,true
L-103162,promissory_note,true
L-103163,insurance_certificate,true
L-103163,title_report,true
L-103163,appraisal_report,true
L-103164,insurance_certificate,true
L-103164,income_verification,true
L-103164,appraisal_report,true
L-103165,title_report,true
L-103166,insurance_certificate,true
L-103166,appraisal_report,true
L-103166,promissory_note,true
L-103167,promissory_note,true
L-103167,income_verification,true
L-103167,title_report,true
L-103168,promissory_note,false
L-103168,appraisal_report,true
L-103168,insurance_certificate,true
L-103169,income_verification,true
L-103169,deed_of_trust,true
L-103169,appraisal_report,true
L-DUP-1016,appraisal_report,true
L-103171,title_report,true
L-103171,insurance_certificate,true
L-103171,deed_of_trust,true
L-103172,income_verification,true
L-103172,insurance_certificate,true
L-103173,appraisal_report,true
L-103173,deed_of_trust,true
L-103174,appraisal_report,true
L-103175,appraisal_report,false
L-103176,deed_of_trust,true
L-103176,insurance_certificate,true
L-103176,promissory_note,true
L-103177,title_report,true
L-103177,promissory_note,false
L-103178,deed_of_trust,false
L-103179,deed_of_trust,true
L-103179,promissory_note,true
L-DUP-1017,deed_of_trust,true
L-103181,insurance_certificate,true
L-103182,insurance_certificate,true
L-103182,deed_of_trust,true
L-103182,title_report,true
L-103183,income_verification,true
L-103183,insurance_certificate,true
L-103183,deed_of_trust,true
L-103184,deed_of_trust,true
L-103184,title_report,true
L-103185,income_verification,true
L-103185,deed_of_trust,true
L-103186,appraisal_report,true
L-103186,insurance_certificate,true
L-103187,deed_of_trust,true
L-103187,insurance_certificate,false
L-103188,appraisal_report,true
L-103189,deed_of_trust,true
L-103189,insurance_certificate,true
L-103189,income_verification,true
